SEGMENTO;-;
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;SITUAÇÃO;
1648418;"NSTECH IP INSTITUICAO DE PAGAMENTO S.A.";"ALAMEDA RIO NEGRO, 585";"SALA 81, BLOCO A";"ALPHAVILLE";"6454000";"BARUERI";"SP";"Brasil";-;-;"https://www.efrete.com.br";"Autorizada em Atividade";
30680829;"NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO";"RUA CAPOTE VALENTE, 120";"12 AO 15 ANDARES";"PINHEIROS";"05409000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nubank.com.br";"Autorizada em Atividade";
62169875;"NU INVESTIMENTOS S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS";"RUA CAPOTE VALENTE, N- 39";"2- AND, CONJ. 01, 6-AND, CONJ, 09 E 8-AND, CONJ. 3";"PINHEIROS";"05409000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nuinvest.com.br/";"Autorizada em Atividade";
18236120;"NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO";"RUA CAPOTE VALENTE, N- 120";"01- A 08- ANDAR, 09- ANDAR, CONJ 902, E 16- ANDAR";"PINHEIROS";"05409000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nubank.com.br";"Autorizada em Atividade";
18145784;"NUMATUR CORRETORA DE CÂMBIO LTDA.";"RUA MARIA CÂNDIDA, Nº 1455";-;"VILA GUILHERME";"02071012";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
68742204;"NUMBER ONE SOCIEDADE CORRETORA DE CAMBIO LTDA.";"RUA DO CARMO, 8 - 7- - ANDAR";-;"CENTRO";"20011020";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.number.com.br";"Autorizada em Atividade";
38129006;"NUMBRS SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA DR. CANDIDO ESPINHEIRA, 560";"1º ANDAR";"PERDIZES";"05004000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.numbrs.com.br";"Autorizada em Atividade";
32219232;"NUPAY FOR BUSINESS INSTITUICAO DE PAGAMENTO LTDA.";"RUA CAPOTE VALENTE, N° 120";"10- E 11- ANDARES";"PINHEIROS";"05409000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nubank.com.br";"Autorizada em Atividade";
38297374;"NUVENDE REPRESENTACAO COMERCIAL E INTERMEDIACAO DE PAGAMENTO  LTDA";"ALAMED RIO NEGRO 1030 SALA  ESCRITORIO 206";"COND  STADIUM";"ALPHAVILLE CENTRO I";"06454000";"BARUERI";"SP";"Brasil";-;-;"https://nuvende.com.br/";-;
35136120;"NVIO BRASIL BITSO INSTITUIÇÃO DE PAGAMENTO LTDA";"RUA POTIGUAR MEDEIROS S/N";"ANDAR 2 SALA 211";"PINHEIROS";"5422100";"SAO PAULO";"SP";"Brasil";-;-;"https://bitso.com/br";"Autorizada em Atividade";
51118718;"NVIO BRASIL SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA POTIGUAR MEDEIROS, S/N";"2- ANDAR, SALA N- 211";"PINHEIROS";"5422100";"SAO PAULO";"SP";"Brasil";-;-;"https://bitso.com/br";"Autorizada em Atividade";
30980539;"OKTO INSTITUIÇÃO DE PAGAMENTO S.A.";"RUA LUIGI GALVANI, 200";"CJ 81";"CIDADE MONÇÕES";"4575020";"SAO PAULO";"SP";"Brasil";-;-;"https://www.oktopay.com.br";"Autorizada em Atividade";
36113876;"OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIARIOS S.A.";"AVENIDA DAS AMERICAS, 3434";"BLOCO 07, GRUPO 201";"BARRA DA TIJUCA";"22640102";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.oliveiratrust.com.br";"Autorizada em Atividade";
11495073;"OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA";"AVENIDA CIDADE JARDIM, 400";"173, 174, 175 E 176";"JARDIM PAULISTANO";"01454000";"SAO PAULO";"SP";"Brasil";-;-;"https://ourominas.com/om";"Autorizada em Atividade";
43010260;"OMIE INSTITUICAO DE PAGAMENTO LTDA.";"AV. JURUBATUBA, 460";"PARTE B";"VILA CORDEIRO";"04583100";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
60850229;"OMNI BANCO S.A.";"RUA DOUTOR JOAO BORGES FILHO, S/N";"5- ANDAR - CONJUNTO 502";"VILA NOVA CONCEIÇÃO";"04507120";"SAO PAULO";"SP";"Brasil";-;-;"https://rebrand.ly/whatsappouvidoriaomni";"Autorizada em Atividade";
92228410;"OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO";"RUA DOUTOR JOÃO BORGES FILHO, S/N";"5- ANDAR - CONJUNTO 503";"VILA NOVA CONCEIÇÃO";"04507120";"SAO PAULO";"SP";"Brasil";-;-;"https://rebrand.ly/whatsappouvidoriaomni";"Autorizada em Atividade";
18846364;"OMNI S.A. ARRENDAMENTO MERCANTIL";"RUA DOUTOR JOAO BORGES FILHO, S/N";"5- ANDAR - CONJUNTO 502";"VILA NOVA CONCEIÇÃO";"04507120";"SAO PAULO";"SP";"Brasil";-;-;"https://rebrand.ly/whatsappouvidoriaomni";"Autorizada em Atividade";
44650156;"ONCRED - SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA TAPAJOS, 941";-;"BARCELONA";"09551230";"SAO CAETANO DO SUL";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
35210410;"ONEKEY PAYMENTS INSTITUICAO DE PAGAMENTO SA";"ALAMEDA RIO NEGRO, 585";"CONJ 22 A, PARTE, ANDAR 2";"ALPHAVILLE";"06454000";"BARUERI";"SP";"Brasil";-;-;"https://www.onekeypayments.com/";"Autorizada em Atividade";
29477089;"ONLY UP SERVICOS FINANCEIROS LTDA";"AVENIDA BRIGADEIRO FARIA LIMA, 1461";"CJ 183 SL02";"JARDIM PAULISTANO";"01452002";"SAO JOSE DOS CAMPOS";"SP";"Brasil";-;-;"https://www.onlyup.com.br";-;
7333726;"ONNIX CORRETORA DE CÂMBIO LTDA.";"RUA GENERAL CÂMARA, 243";"CJ. 502";"CENTRO";"90010230";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.onnix.com.br";"Autorizada em Atividade";
20919916;"OPÇÃO ADMINISTRADORA DE CONSÓRCIOS LTDA";"RUA PEÇANHA, 300";-;"CENTRO";"35010161";"GOVERNADOR VALADARES";"MG";"Brasil";-;-;"https://www.consorciogarantia.com.br";"Autorizada em Atividade";
39519944;"OPEA SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA GIRASSOL, 555";-;"VILA MADALENA";"05433001";"SAO PAULO";"SP";"Brasil";-;-;"https://www.opea.com.br";"Autorizada em Atividade";
44064068;"OPPENS SOCIEDADE DE EMPRESTIMO ENTRE PESSOAS S.A";"SETOR BANCÁRIO NORTE - SBN QUADRA 2, BLOCO F";"EDIFÍCIO VIA CAPITAL, SALA 407";"ASA NORTE";"70040020";"BRASILIA";"DF";"Brasil";-;-;"https://www.oppens.com.br";"Autorizada em Atividade";
1582158;"OPPORTUNITY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA";"RUA VISCONDE DE PIRAJA 351";"14  ANDAR (PARTE";"IPANEMA";"20030021";"RIO DE JANEIRO";"RJ";"Brasil";-;-;-;"Autorizada em Atividade";
13673855;"OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A";"RUA DR. EDUARDO DE SOUZA ARANHA,153";"4- ANDAR";"VILA NOVA CONCEIÇÃO";"04543120";"SAO PAULO";"SP";"Brasil";-;-;"https://www.oslodtvm.com";"Autorizada em Atividade";
78632767;"OURIBANK S.A. BANCO MÚLTIPLO";"AVENIDA PAULISTA  1728";"SOBRELOJA 1 2 3 4 5 E 7   ANDARES";"BELA VISTA";"01310919";"SAO PAULO";"SP";"Brasil";-;-;"https://www.ourinvest.com.br";"Autorizada em Atividade";
37839059;"OWEM PAY INSTITUICAO DE PAGAMENTO LTDA";"AV CAUAXI, 350";"SALA 1303 1304";"ALPHAVILLE CENTRO";"06454020";"BARUERI";"SP";"Brasil";-;-;"https://owem.com.br/";-;
18282093;"OXY COMPANHIA HIPOTECÁRIA";"AV PLINIO BRASIL MILANO 567";"SALA 1001";"AUXILIADORA";"90520002";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://respireoxy.com.br/";"Autorizada em Atividade";
62667674;"OXY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.";"AVENIDA PLÍNIO BRASIL MILANO 567";"SALA 1001";"AUXILIADORA";"90520002";"PORTO ALEGRE";"RS";"Brasil";-;-;-;"Autorizada em Atividade";
4062902;"OZ CORRETORA DE CÂMBIO S.A.";"ALAMEDA SANTOS, N- 700";"CONJUNTO 132";"CERQUEIRA CÉSAR";"01418002";"SAO PAULO";"SP";"Brasil";-;-;"https://ozcambio.com.br/";"Autorizada em Atividade";
55841657;"ÓPERA SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA JOÃO PICOLLI, 322";"SALA 402";"CENTRO";"89251702";"JARAGUA DO SUL";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
34335592;"ÓTIMO SOCIEDADE DE CRÉDITO DIRETO S.A.";"ALAMEDA MADEIRA";"10- ANDAR - SALAS 1001,1002, 1005 E 1006";"ALPHAVILLE EMPRESARI";"06454010";"BARUERI";"SP";"Brasil";-;-;"https://www.otimoscd.com.br";"Autorizada em Atividade";
46996177;"P R DO BRASIL INSTITUICAO DE PAGAMENTOS LTDA";"RUA ARIZONA, 491, 12 ANDAR";"CJ 121, SALA B";"CIDADE MONÇÕES";"04567001";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
73279093;"PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA";"RUA SETE DE SETEMBRO, 20";"TÉRREO";"CENTRO";"89600000";"JOACABA";"SC";"Brasil";-;-;"https://www.pacificinvest.com.br";"Autorizada em Atividade";
25104230;"PAGARE INSTITUICAO DE PAGAMENTO S.A.";"AV. PAULISTA, 1337";"11- ANDAR, CONJ. 112";"BELA VISTA";"01311200";"SAO PAULO";"SP";"Brasil";-;-;"https://www.pagare.app";"Autorizada em Atividade";
55251092;"PAGBRASIL TECNOLOGIA INSTITUIÇÃO DE PAGAMENTO LTDA.";"AVENIDA CARLOS GOMES, 1122";"TORRE A, 11- ANDAR";"TRÊS FIGUEIRAS";"90470282";"PORTO ALEGRE";"RS";"Brasil";-;-;-;"Autorizada em Atividade";
17819084;"PAGCERTO INSTITUICAO DE PAGAMENTO LTDA.";"R ITAPAIUNA 2434";"ANDAR TERREO SALA 08";"JARDIM MORUMBI";"5.707-001";"SAO PAULO";"SP";"Brasil";-;-;"https://pagcerto.com.br";"Autorizada em Atividade";
20110153;"PAGHIPER INSTITUIÇAO DE PAGAMENTO LTDA.";"AV. PARANÁ, 326";"1 ANDAR";"CENTRO";"87704100";"PARANAVAI";"PR";"Brasil";-;-;"https://www.paghiper.com";"Autorizada em Atividade";
46403683;"PAGINVEST CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA.";"AVENIDA BRIGADEIRO FARIA LIMA, N- 1.485,";"10- ANDAR";"JARDIM PAULISTANO";"01452002";"SAO PAULO";"SP";"Brasil";-;-;"https://pagseguro.vc/ouvidoria";"Autorizada em Atividade";
34471744;"PAGME INSTITUIÇÃO DE PAGAMENTO LTDA.";"RUA CÔNEGO THOMAZ FONTES, 145";"EDIFÍCIO LION CENTER SALA 1702";"CENTRO";"88301100";"ITAJAI";"SC";"Brasil";-;-;"https://www.pagme.app";"Autorizada em Atividade";
48176336;"PAGOL SOCIEDADE DE CRÉDITO DIRETO S.A.";"ALAMEDA RIO NEGRO";"EDIFICIO PADAURI, BL B, 4 ANDAR, CJ. 41";"ALPHAVILLE";"06454000";"BARUERI";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
30944783;"PAGPRIME INSTITUICAO DE PAGAMENTO LTDA";"AVENIDA DEPUTADO JAMEL CECÍLIO, 2929";"QUADRA B27, SALA 301, BROOKSFIELD TOWER";"JARDIM GOIÁS";"74810100";"GOIANIA";"GO";"Brasil";-;-;-;"Autorizada em Atividade";
8561701;"PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.";"AVENIDA BRIGADEIRO FARIA LIMA  N  1 384";"1- AO 10- ANDARES, SALÃO E MEZANINO";"JARDIM PAULISTANO";"01451001";"SAO PAULO";"SP";"Brasil";-;-;"https://pagseguro.vc/ouvidoria";"Autorizada em Atividade";
37753531;"PAGSMILE INSTITUIÇÃO DE PAGAMENTO LTDA.";"ALAMEDA SANTOS, N 1.940";"CONJUNTO 141";"CERQUEIRA CÉSAR";"01419100";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
40478262;"PAGSTAR INSTITUIÇÃO DE PAGAMENTO S.A.";-;-;-;-;"BARUERI";"SP";"Brasil";-;-;-;"Em Digitação";
3816413;"PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.";"RUA ALMIRANTE TAMANDARE 1024";"SALA MEZANINO";"VILA NOVA";"89035000";"BLUMENAU";"SC";"Brasil";-;-;"https://www.pagueveloz.com.br";"Autorizada em Atividade";
49889190;"PALMA SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA TIJUCO PRETO, 249";"10 ANDAR";"TATUAPÉ";"03317000";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
2682287;"PAN FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS";"AVENIDA PAULISTA, 1374";"16- ANDAR";"BELA VISTA";"01310100";"SAO PAULO";"SP";"Brasil";-;-;"https://www.bancopan.com.br";"Autorizada em Atividade";
14388334;"PARANÁ BANCO S.A.";"RUA COMENDADOR ARAÚJO, 614";"5- ANDAR";"BATEL";"80420063";"CURITIBA";"PR";"Brasil";-;-;"https://www.paranabanco.com.br";"Autorizada em Atividade";
3311443;"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.";"AVENIDA NOSSA SENHORA DA PENHA, 2796";"SALA 804";"SANTA LUZIA";"29045402";"VITORIA";"ES";"Brasil";-;-;-;"Autorizada em Atividade";
28979546;"PARTNERBANK INSTITUICAO DE PAGAMENTO S.A.";"RUA DO ROCIO, 288";"10- ANDAR ED UFFICIO 2000 CONJ 103 E 104";"VILA OLIMPIA";"04552000";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
40820176;"PAY BROKERS IP INSTITUICAO DE PAGAMENTO LTDA.";"RUA JULIA WANDERLEY, 165";-;"MERCES";"80430030";"CURITIBA";"PR";"Brasil";-;-;-;"Autorizada em Atividade";
36690516;"PAY INSTITUICAO DE PAGAMENTO S.A.";"AVENIDA AUGUSTO MEYER, N. 40";"SALA 504";"AUXILIADORA";"90550110";"PORTO ALEGRE";"RS";"Brasil";-;-;"https://www.pay.com.br";"Autorizada em Atividade";
44815065;"PAY2ALL INSTITUICAO DE PAGAMENTO LTDA";"AVENIDA BRIGADEIRO FARIA LIMA, 4.055";"1O ANDAR";"ITAIM BIBI";"04538133";"SAO PAULO";"SP";"Brasil";-;-;"https://www.nuvei.com";"Autorizada em Atividade";
20757199;"PAY4FUN INSTITUICAO DE PAGAMENTO S.A.";"AV ROQUE PETRONI JUNIOR, 850";"EDIF BACAETAVA - 16 ANDAR";"JARDIM DAS ACACIAS";"04707000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.p4f.com";"Autorizada em Atividade";
32982245;"PAYFACE INSTITUICAO DE PAGAMENTO S.A.";"RUA NERY CARDOSO BITTENCOURT, 278";"SOBRELOJA";"SANTA MÔNICA";"88035100";"FLORIANOPOLIS";"SC";"Brasil";-;-;"https://payface.com.br/";"Autorizada em Atividade";
28683892;"PAYMEE BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.";"RUA OSCAR FREIRE , 524";-;"CERQUEIRA CESAR";"01426000";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
10878448;"PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.";"AVENIDA PAULISTA, 1048";"8° E 13° ANDARES";"BELA VISTA";"01310100";"SAO PAULO";"SP";"Brasil";-;-;"https://www.paypal.com/br/home";"Autorizada em Atividade";
58674454;"PB SOCIEDADE DE CREDITO DIRETO S.A.";"RUA JOSE VERSOLATO 111";"BLOCO B SALA 1814";"CENTRO";"09750730";"SAO BERNARDO DO CAMPO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
44019481;"PEAK SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.";"RUA CUBATAO  86";"SALA 1 704";"VILA MARIANA";"04013000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.peakinvest.com.br";"Autorizada em Atividade";
43180355;"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO";"AVENIDA FRANCISCO MATARAZZO, 1400, CJ.121";"EDIFÍCIO TORINO";"AGUA BRANCA";"05001903";"SAO PAULO";"SP";"Brasil";-;-;"https://pefisa.com.br";"Autorizada em Atividade";
17343682;"PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS";"AVENIDA DAS AMERICAS, 4200";"SALA 302, 303 E 304 - BL. 08 - ALA B";"BARRA DA TIJUCA";"22640102";"RIO DE JANEIRO";"RJ";"Brasil";-;-;"https://www.pentagonotrustee.com.br";"Autorizada em Atividade";
48707451;"PERCAPITAL SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA JOÃO PEDRO DE SOUZA 139";"PREDIO";"MONTE LIBANO";"79004680";"CAMPO GRANDE";"MS";"Brasil";-;-;"https://www.percapital.com.br";"Autorizada em Atividade";
57905133;"PERSONAL SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA DEODORO, 181";"SALA 402";"CENTRO";"88010020";"FLORIANOPOLIS";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
9516419;"PICPAY BANK - BANCO MÚLTIPLO S.A";"AV MANUEL BANDEIRA 291";"COND ATLAS OFFICE PARK BLOCO B ANDAR 3";"VILA LEOPOLDINA";"05317020";"SAO PAULO";"SP";"Brasil";-;-;"https://www.picpay.com";"Autorizada em Atividade";
22896431;"PICPAY INSTITUIÇÃO DE PAGAMENTO S.A.";"AV MANUEL BANDEIRA, 291, COND. ATLAS OFFICE PARK";"BLOCO A, 1- A 3- AND, BLOCO B, 3- AND.";"VILA LEOPOLDINA";"05317020";"SAO PAULO";"SP";"Brasil";-;-;"https://www.picpay.com.br";"Autorizada em Atividade";
7138049;"PICPAY INVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA";"RUA PORTO UNIAO";"3. ANDAR";"BROOKLIN";"04568020";"SAO PAULO";"SP";"Brasil";-;-;"https://picpay.com/investimentos";"Autorizada em Atividade";
17079937;"PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.";"AVENIDA PAULISTA, 1063";"SAO PAULO";"BELA VISTA";"01311200";"SAO PAULO";"SP";"Brasil";-;-;"https://www.pinbank.com.br";"Autorizada em Atividade";
92236777;"PINE INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA";"AV. PRES. JUSCELINO KUBITSCHEK, 1.830 - SL 61 A 64";"6 AND - BL 1 A 4 - CONDOMÍNIO ED. SÃO LUIZ";"VILA NOVA CONCEIÇÃO";"04543900";"SAO PAULO";"SP";"Brasil";-;-;"https://www.pine.com";"Autorizada em Atividade";
17768068;"PINPAG INSTITUIÇÃO DE PAGAMENTO S.A.";"RUA NITERÓI, 400.";"CONJUNTO 1005 A 1008";"CENTRO";"09510200";"SAO CAETANO DO SUL";"SP";"Brasil";-;-;"https://www.pinpag.com.br";"Autorizada em Atividade";
35274306;"PINTOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO";"RUA 13 DE MAIO, 154";"CENTRO NORTE";"CENTRO";"64000150";"TERESINA";"PI";"Brasil";-;-;"https://www.pincred.com.br";"Autorizada em Atividade";
806535;"PLANNER CORRETORA DE VALORES S.A.";"AVENIDA BRIGADEIRO FARIA LIMA, Nº 3.900";"10º ANDAR - COND. ED. PEDRO MARIZ - B31";"ITAIM BIBI";"04538132";"SAO PAULO";"SP";"Brasil";-;-;"https://www.planner.com.br";"Autorizada em Atividade";
5684234;"PLANNER SOCIEDADE DE CRÉDITO DIRETO S.A.";"AV. BRIGADEIRO FARIA LIMA, Nº 3900";"10º ANDAR-COND.EDIF.PEDRO MARIZ-B31";"ITAIM BIBI";"04538132";"SAO PAULO";"SP";"Brasil";-;-;"https://www.planner.com.br";"Autorizada em Atividade";
35551187;"PLANTAE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO";"AVENIDA CORONEL JOSE SOARES MARCONDES 983";"2 ANDAR - SALAS 21 E 22 E 3 ANDAR - SALAS 31 E 32";"BOSQUE";"19010080";"PRESIDENTE PRUDENTE";"SP";"Brasil";-;-;"https://www.plantaeagrocredito.com.br";"Autorizada em Atividade";
37943755;"PLUGGY BRASIL INSTITUICAO DE PAGAMENTO LTDA";"RUA CORONEL JOSÉ EUSÉBIO, N- 95";"CASA 13";"HIGIENÓPOLIS";"01239030";"SAO PAULO";"SP";"Brasil";-;-;"https://www.pluggy.ai/";"Autorizada em Atividade";
30798783;"PLUXEE INSTITUIÇÃO DE PAGAMENTO BRASIL S.A.";"AVENIDA DRA. RUTH CARDOSO N 7221";"CONJUNTO 901, BLOCO A, 9- ANDAR, ED BIRMANN 21";"PINHEIROS";"05425902";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
44128548;"POMELO INSTITUICAO DE PAGAMENTO LTDA.";"AVENIDA DAS NAÇÕES UNIDAS, 12551";"23- ANDAR";"BROOKLIN PAULISTA";"04578903";"SAO PAULO";"SP";"Brasil";-;-;"https://pomelo.la/br";"Autorizada em Atividade";
48041735;"PORTO SEGURO ADMINISTRADORA DE CONSÓRCIOS LTDA";"ALAMEDA BARÃO DE PIRACICABA, N° 740";"1- ANDAR";"CAMPOS ELÍSEOS";"01216012";"SAO PAULO";"SP";"Brasil";-;-;"https://porto.vc/chat-porto-bank";"Autorizada em Atividade";
87433413;"PORTOBENS ADMINISTRADORA DE CONSORCIOS LTDA";"AVENIDA MURCHID HOMSI 1404";"BLOCO C, 1 ANDAR, LETRA A";"VILA DINIZ";"15013000";"SAO JOSE DO RIO PRETO";"SP";"Brasil";-;-;"https://rodobens.com.br";"Autorizada em Atividade";
40303299;"PORTOPAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.";"ALAMEDA RIBEIRO DA SILVA, Nº 275";"1º ANDAR - PARTE";"CAMPOS ELISEOS";"01217011";"SAO PAULO";"SP";"Brasil";-;-;"https://www.portopar.com.br";"Autorizada em Atividade";
4862600;"PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO";"ALAMEDA BARAO DE PIRACICABA  N  740";"ED ROSA GARFINKEL   4  ANDAR   LADO B";"CAMPOS ELÍSEOS";"01216012";"SAO PAULO";"SP";"Brasil";-;-;"https://porto.vc/chat-porto-bank";"Autorizada em Atividade";
7945233;"PÓLOCRED   SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.";"AVENIDA PREFEITO OSMAR CUNHA, 183";"BLOCO A   SALA 902";"CENTRO";"88015100";"FLORIANOPOLIS";"SC";"Brasil";-;-;"https://www.polocred.com.br";"Autorizada em Atividade";
21041840;"PPRO BRASIL LTDA";"AV BRIGADEIRO FARIA LIMA, 1309";"4- ANDAR";"PINHEIROS";"01452002";"SAO PAULO";"SP";"Brasil";-;-;"https://www.ppro.com/countries/brazil/";-;
51597300;"PRIMO ROSSI ADMINISTRADORA DE CONSÓRCIO LTDA.";"RUA DA CONSOLACAO 372";-;"CONSOLACAO";"01302000";"SAO PAULO";"SP";"Brasil";-;-;"https://www.primorossi.com.br";"Autorizada em Atividade";
3635061;"PROFITTO - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.";"RUA PASCHOAL BARDARO";"12 ANDAR";"JARDIM SÃO LUIS";"14021655";"RIBEIRAO PRETO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
9111444;"PROMOVE ADMINISTRADORA DE CONSÓRCIO LTDA.";"RUA HORTÊNCIA HELENA DE AMORIM BRITO, NO 13.008";"SALA 07B SALA 08B SALA 09B SALA 10B";"JARDIM AMERICA";"58102660";"CABEDELO";"PB";"Brasil";-;-;-;"Autorizada em Atividade";
41560568;"PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA";"RUA VOLUNTARIOS DA PATRIA, 463";"LOJA 03";"CENTRO";"80020000";"CURITIBA";"PR";"Brasil";-;-;"https://www.pronance.com.br";"Autorizada em Atividade";
40276692;"PROTEGE CASH INSTITUIÇÃO DE PAGAMENTO S.A.";"RUA VISCONDE DE OURO PRETO, N- 74 - 3- ANDAR";"LADO B";"CONSOLAÇÃO";"01303060";"SAO PAULO";"SP";"Brasil";-;-;"https://www.paycashprotege.com.br";"Autorizada em Atividade";
35713491;"PROTOTYPE INSTITUICAO DE PAGAMENTO S.A.";"AV. GAL FURTADO DO NASCIMENTO, N- 740";"CONJUNTO 121";"PINHEIROS";"05465070";"SAO PAULO";"SP";"Brasil";-;-;"https://www.treeal.com";"Autorizada em Atividade";
31818873;"QESH INSTITUICAO DE PAGAMENTO LTDA";"ALAMEDA DO INGA 16";"1 ANDAR";"VALE DO SERENO";"34006042";"NOVA LIMA";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
62285390;"QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.";"AV.BRIGADEIRO FARIA LIMA, 1355";"3 ANDAR";"JARDIM PAULISTANO";"01452002";"SAO PAULO";"SP";"Brasil";-;-;"https://www.singulare.com.br";"Autorizada em Atividade";
32402502;"QI SOCIEDADE DE CRÉDITO DIRETO S.A.";"R GILBERTO SABINO, 215";"ANDAR 14 CONJ 1401 A 1404 SALA E";"PINHEIROS";"05425020";"SAO PAULO";"SP";"Brasil";-;-;"https://qitech.com.br/";"Autorizada em Atividade";
36583700;"QISTA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO";"AVENIDA MAGALHÃES DE CASTRO, N- 4.800";"CONTINENTAL TOWER, 5- ANDAR, CONJUNTO 505";"CIDADE JARDIM";"05676120";"SAO PAULO";"SP";"Brasil";-;-;"https://www.souqista.com.br";"Autorizada em Atividade";
62264924;"QORE DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS LTDA";"RUA FIDÊNCIO RAMOS, 302";"10- ANDAR - CONJUNTO 101";"VILA OLIMPIA";"04551010";"SAO PAULO";"SP";"Brasil";-;-;"https://qoredtvm.com.br/";"Autorizada em Atividade";
49555647;"QUADRA SOCIEDADE DE CRÉDITO DIRETO S.A.";"RUA JOAQUIM FLORIANO 940 ANDAR 6";"6- ANDAR";"ITAIM BIBI";"04534004";"SAO PAULO";"SP";"Brasil";-;-;-;"Autorizada em Atividade";
